normalized_page_path,normalized_page_url,inspection_verdict,inspection_coverage_state,inspection_indexing_state,inspection_page_fetch_state,inspection_robots_txt_state,inspection_google_canonical,inspection_user_canonical,inspection_last_crawl_time,inspection_error_message,has_issue,issue_types,recommended_action,recommended_action_text,source_type
/blog/how-to-improve-sperm-quality-before-ivf,https://international-surrogacy.com/blog/how-to-improve-sperm-quality-before-ivf,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/how-to-improve-sperm-quality-before-ivf,https://international-surrogacy.com/blog/how-to-improve-sperm-quality-before-ivf,2026-02-06T00:47:33Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/how-to-increase-the-chances-of-a-successful-ivf-pregnancy,https://international-surrogacy.com/blog/how-to-increase-the-chances-of-a-successful-ivf-pregnancy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/how-to-increase-the-chances-of-a-successful-ivf-pregnancy,https://international-surrogacy.com/blog/how-to-increase-the-chances-of-a-successful-ivf-pregnancy,2026-02-17T20:12:32Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/how-to-select-the-best-embryo-unraveling-the-intricacies-of-ivf-embryo-grading,https://international-surrogacy.com/blog/how-to-select-the-best-embryo-unraveling-the-intricacies-of-ivf-embryo-grading,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/how-to-select-the-best-embryo-unraveling-the-intricacies-of-ivf-embryo-grading,https://international-surrogacy.com/blog/how-to-select-the-best-embryo-unraveling-the-intricacies-of-ivf-embryo-grading,2026-03-24T23:11:20Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/how-to-understand-sperm-analysis-results,https://international-surrogacy.com/blog/how-to-understand-sperm-analysis-results,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/how-to-understand-sperm-analysis-results,https://international-surrogacy.com/blog/how-to-understand-sperm-analysis-results,2026-01-26T09:16:54Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/human-reproduction,https://international-surrogacy.com/blog/human-reproduction,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/human-reproduction,https://international-surrogacy.com/blog/human-reproduction,2026-03-25T08:33:43Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/i-found-a-surrogate,https://international-surrogacy.com/blog/i-found-a-surrogate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/i-found-a-surrogate,https://international-surrogacy.com/blog/i-found-a-surrogate,2026-03-14T06:49:20Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/i-just-wanted-a-baby,https://international-surrogacy.com/blog/i-just-wanted-a-baby,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/i-just-wanted-a-baby,https://international-surrogacy.com/blog/i-just-wanted-a-baby,2026-03-25T07:14:40Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/i-was-a-surrogate,https://international-surrogacy.com/blog/i-was-a-surrogate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/i-was-a-surrogate,https://international-surrogacy.com/blog/i-was-a-surrogate,2026-03-25T20:33:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/illegal-underground-surrogacy-in-china,https://international-surrogacy.com/blog/illegal-underground-surrogacy-in-china,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/illegal-underground-surrogacy-in-china,https://international-surrogacy.com/blog/illegal-underground-surrogacy-in-china,2026-03-29T05:46:49Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/infertility-after-abortion,https://international-surrogacy.com/blog/infertility-after-abortion,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/infertility-after-abortion,https://international-surrogacy.com/blog/infertility-after-abortion,2026-03-28T18:35:12Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/infertility-after-abortion,https://international-surrogacy.com/blog/infertility-after-abortion,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/infertility-after-abortion,https://international-surrogacy.com/blog/infertility-after-abortion,2026-03-28T18:35:12Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/infertility-after-abortion,https://international-surrogacy.com/blog/infertility-after-abortion,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/infertility-after-abortion,https://international-surrogacy.com/blog/infertility-after-abortion,2026-03-28T18:35:12Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/infertility-causes-symptoms,https://international-surrogacy.com/blog/infertility-causes-symptoms,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/infertility-causes-symptoms,https://international-surrogacy.com/blog/infertility-causes-symptoms,2026-02-17T03:13:08Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/international-surrogacy-agency-s,https://international-surrogacy.com/blog/international-surrogacy-agency-s,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/international-surrogacy-agency-s,https://international-surrogacy.com/blog/international-surrogacy-agency-s,2026-03-16T05:25:08Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/international-vs-us-surrogacy,https://international-surrogacy.com/blog/international-vs-us-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/international-vs-us-surrogacy,https://international-surrogacy.com/blog/international-vs-us-surrogacy,2026-03-12T22:05:44Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/is-the-baby-related-to-the-surrogate-4-questions-you-have,https://international-surrogacy.com/blog/is-the-baby-related-to-the-surrogate-4-questions-you-have,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/is-the-baby-related-to-the-surrogate-4-questions-you-have,https://international-surrogacy.com/blog/is-the-baby-related-to-the-surrogate-4-questions-you-have,2026-03-18T03:01:28Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/is-ukrainian-surrogacy-safe,https://international-surrogacy.com/blog/is-ukrainian-surrogacy-safe,,,,,,,,,,False,[],no_action,No action until more reliable data is available.,uninspected
/blog/it-s-a-boy-chrissy-teigen-and-john-legend-welcome-fourth-child-via-surrogacy,https://international-surrogacy.com/blog/it-s-a-boy-chrissy-teigen-and-john-legend-welcome-fourth-child-via-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/it-s-a-boy-chrissy-teigen-and-john-legend-welcome-fourth-child-via-surrogacy,https://international-surrogacy.com/blog/it-s-a-boy-chrissy-teigen-and-john-legend-welcome-fourth-child-via-surrogacy,2026-03-19T03:01:02Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ivf-and-gender-selection-in-ukraine,https://international-surrogacy.com/blog/ivf-and-gender-selection-in-ukraine,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ivf-and-gender-selection-in-ukraine,https://international-surrogacy.com/blog/ivf-and-gender-selection-in-ukraine,2026-02-26T23:32:02Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ivf-has-forced-us-to-think-about-genetic-screening,https://international-surrogacy.com/blog/ivf-has-forced-us-to-think-about-genetic-screening,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ivf-has-forced-us-to-think-about-genetic-screening,https://international-surrogacy.com/blog/ivf-has-forced-us-to-think-about-genetic-screening,2026-03-14T02:59:51Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ivf-is-expensive,https://international-surrogacy.com/blog/ivf-is-expensive,,,,,,,,,,False,[],no_action,No action until more reliable data is available.,uninspected
/blog/ivf-second-opinion,https://international-surrogacy.com/blog/ivf-second-opinion,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ivf-second-opinion,https://international-surrogacy.com/blog/ivf-second-opinion,2026-02-16T22:32:08Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ivf-success-calculator,https://international-surrogacy.com/blog/ivf-success-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ivf-success-calculator,https://international-surrogacy.com/blog/ivf-success-calculator,2026-02-06T17:00:38Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ivf-with-improved-sperm-fertility,https://international-surrogacy.com/blog/ivf-with-improved-sperm-fertility,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ivf-with-improved-sperm-fertility,https://international-surrogacy.com/blog/ivf-with-improved-sperm-fertility,2026-02-24T14:31:36Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/japan-health-ministry,https://international-surrogacy.com/blog/japan-health-ministry,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/japan-health-ministry,https://international-surrogacy.com/blog/japan-health-ministry,2026-03-20T13:47:26Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/jimmy-fallon,https://international-surrogacy.com/blog/jimmy-fallon,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/jimmy-fallon,https://international-surrogacy.com/blog/jimmy-fallon,2026-03-28T05:39:27Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/john-legend,https://international-surrogacy.com/blog/john-legend,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/john-legend,https://international-surrogacy.com/blog/john-legend,2026-03-28T07:48:30Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/johnson-johnson,https://international-surrogacy.com/blog/johnson-johnson,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/johnson-johnson,https://international-surrogacy.com/blog/johnson-johnson,2026-03-23T05:23:26Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/jscreen-wants-to-test,https://international-surrogacy.com/blog/jscreen-wants-to-test,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/jscreen-wants-to-test,https://international-surrogacy.com/blog/jscreen-wants-to-test,2026-02-25T03:14:44Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/kandi-burruss-todd-tucker,https://international-surrogacy.com/blog/kandi-burruss-todd-tucker,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/kandi-burruss-todd-tucker,https://international-surrogacy.com/blog/kandi-burruss-todd-tucker,2026-03-24T02:40:18Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/karyotype-test,https://international-surrogacy.com/blog/karyotype-test,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/karyotype-test,https://international-surrogacy.com/blog/karyotype-test,2026-03-28T00:17:38Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/katie-lee-and-ryan-biegel,https://international-surrogacy.com/blog/katie-lee-and-ryan-biegel,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/katie-lee-and-ryan-biegel,https://international-surrogacy.com/blog/katie-lee-and-ryan-biegel,2026-03-22T17:20:40Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/katielee-is-still-trying,https://international-surrogacy.com/blog/katielee-is-still-trying,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/katielee-is-still-trying,https://international-surrogacy.com/blog/katielee-is-still-trying,2026-02-23T14:11:29Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,2026-03-30T06:53:11Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,2026-03-30T06:53:11Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,2026-03-30T06:53:11Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,2026-03-30T06:53:11Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,https://international-surrogacy.com/blog/key-supplements-to-enhance-female-fertility,2026-03-30T06:53:11Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/kim-kardashian-and-kanye-west,https://international-surrogacy.com/blog/kim-kardashian-and-kanye-west,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/kim-kardashian-and-kanye-west,https://international-surrogacy.com/blog/kim-kardashian-and-kanye-west,2026-03-22T17:55:27Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/kristen-wiig,https://international-surrogacy.com/blog/kristen-wiig,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/kristen-wiig,https://international-surrogacy.com/blog/kristen-wiig,2026-03-26T05:44:05Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/las-vegas-event,https://international-surrogacy.com/blog/las-vegas-event,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/las-vegas-event,https://international-surrogacy.com/blog/las-vegas-event,2026-02-22T01:16:23Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/legal-aspects-of-surrogacy-in-the-usa,https://international-surrogacy.com/blog/legal-aspects-of-surrogacy-in-the-usa,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/legal-aspects-of-surrogacy-in-the-usa,https://international-surrogacy.com/blog/legal-aspects-of-surrogacy-in-the-usa,2026-03-28T19:40:48Z,,False,[],expand,Expand the page and strengthen internal links for ranking gains.,inspection
/blog/let-s-set-the-record-straight,https://international-surrogacy.com/blog/let-s-set-the-record-straight,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/let-s-set-the-record-straight,https://international-surrogacy.com/blog/let-s-set-the-record-straight,2026-03-01T16:22:26Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/louise-brown,https://international-surrogacy.com/blog/louise-brown,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/louise-brown,https://international-surrogacy.com/blog/louise-brown,2026-02-17T17:32:57Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/love-always-mom,https://international-surrogacy.com/blog/love-always-mom,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/love-always-mom,https://international-surrogacy.com/blog/love-always-mom,2026-03-24T16:52:37Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/love-letter-to-my-future-surrogate,https://international-surrogacy.com/blog/love-letter-to-my-future-surrogate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/love-letter-to-my-future-surrogate,https://international-surrogacy.com/blog/love-letter-to-my-future-surrogate,2026-03-17T01:31:16Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/low-ovarian-reserve,https://international-surrogacy.com/blog/low-ovarian-reserve,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/low-ovarian-reserve,https://international-surrogacy.com/blog/low-ovarian-reserve,2026-02-12T02:54:49Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,https://international-surrogacy.com/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,https://international-surrogacy.com/blog/lucy-liu-opens-up-about-her-journey-to-motherhood-via-a-surrogate,2026-03-26T19:43:32Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/male-infertility,https://international-surrogacy.com/blog/male-infertility,,,,,,,,,,False,[],no_action,No action until more reliable data is available.,uninspected
/blog/managing-human-emotions,https://international-surrogacy.com/blog/managing-human-emotions,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/managing-human-emotions,https://international-surrogacy.com/blog/managing-human-emotions,2026-02-16T05:32:08Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/matched-with-a-surrogate,https://international-surrogacy.com/blog/matched-with-a-surrogate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/matched-with-a-surrogate,https://international-surrogacy.com/blog/matched-with-a-surrogate,2026-02-26T05:23:02Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/michelle-buteau,https://international-surrogacy.com/blog/michelle-buteau,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/michelle-buteau,https://international-surrogacy.com/blog/michelle-buteau,2026-03-20T07:36:54Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,2026-03-25T02:17:39Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,2026-03-25T02:17:39Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,2026-03-25T02:17:39Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,2026-03-25T02:17:39Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,2026-03-25T02:17:39Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,https://international-surrogacy.com/blog/michelle-buteau-encouraged-surrogacy,2026-03-25T02:17:39Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/michelle-obama-s-ivf-story,https://international-surrogacy.com/blog/michelle-obama-s-ivf-story,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/michelle-obama-s-ivf-story,https://international-surrogacy.com/blog/michelle-obama-s-ivf-story,2026-03-28T00:41:37Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/most-popular-baby-names-of-2023,https://international-surrogacy.com/blog/most-popular-baby-names-of-2023,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/most-popular-baby-names-of-2023,https://international-surrogacy.com/blog/most-popular-baby-names-of-2023,2026-03-25T16:27:36Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/mrs-north-carolina,https://international-surrogacy.com/blog/mrs-north-carolina,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/mrs-north-carolina,https://international-surrogacy.com/blog/mrs-north-carolina,2026-02-16T04:59:44Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/mrs-north-carolina-142,https://international-surrogacy.com/blog/mrs-north-carolina-142,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/mrs-north-carolina-142,https://international-surrogacy.com/blog/mrs-north-carolina-142,2026-03-03T16:59:59Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/multiple-embryo-transfers,https://international-surrogacy.com/blog/multiple-embryo-transfers,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/multiple-embryo-transfers,https://international-surrogacy.com/blog/multiple-embryo-transfers,2026-02-13T04:16:25Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/natural-birth-vs-cesarean-section-which-path-to-choose,https://international-surrogacy.com/blog/natural-birth-vs-cesarean-section-which-path-to-choose,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/natural-birth-vs-cesarean-section-which-path-to-choose,https://international-surrogacy.com/blog/natural-birth-vs-cesarean-section-which-path-to-choose,2026-02-27T19:02:52Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/neil-patrick-harris,https://international-surrogacy.com/blog/neil-patrick-harris,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/neil-patrick-harris,https://international-surrogacy.com/blog/neil-patrick-harris,2026-03-24T13:39:50Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ngs,https://international-surrogacy.com/blog/ngs,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ngs,https://international-surrogacy.com/blog/ngs,2026-03-24T17:27:49Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/nicole-kidman-and-keith-urban,https://international-surrogacy.com/blog/nicole-kidman-and-keith-urban,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/nicole-kidman-and-keith-urban,https://international-surrogacy.com/blog/nicole-kidman-and-keith-urban,2026-03-30T20:15:43Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/nipt,https://international-surrogacy.com/blog/nipt,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/nipt,https://international-surrogacy.com/blog/nipt,2026-03-28T04:27:12Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/nj-couple,https://international-surrogacy.com/blog/nj-couple,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/nj-couple,https://international-surrogacy.com/blog/nj-couple,2026-02-22T10:02:54Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/no-age-limits-for-intended-parents,https://international-surrogacy.com/blog/no-age-limits-for-intended-parents,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/no-age-limits-for-intended-parents,https://international-surrogacy.com/blog/no-age-limits-for-intended-parents,2026-03-15T19:47:57Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/not-belong-to-herself,https://international-surrogacy.com/blog/not-belong-to-herself,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/not-belong-to-herself,https://international-surrogacy.com/blog/not-belong-to-herself,2026-02-19T05:45:19Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/not-everyone-abandons-surrogates,https://international-surrogacy.com/blog/not-everyone-abandons-surrogates,,,,,,,,,,False,[],no_action,No action until more reliable data is available.,uninspected
/blog/not-to-say-to-people,https://international-surrogacy.com/blog/not-to-say-to-people,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/not-to-say-to-people,https://international-surrogacy.com/blog/not-to-say-to-people,2026-03-12T19:37:08Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/olympian-nancy-kerrigan,https://international-surrogacy.com/blog/olympian-nancy-kerrigan,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/olympian-nancy-kerrigan,https://international-surrogacy.com/blog/olympian-nancy-kerrigan,2026-03-22T17:01:19Z,,False,[],no_action,No action until more reliable data is available.,inspection
